,BALANCE,Cluster Number,,,,,,
7599,733.100601,12,,,,,,
7600,1159.619047,6,,,,,,
7601,1818.933435,4,,,,,,
7602,90.582466,13,,,,,,
7603,1819.444477,4,,,,,,
7604,28.832982,16,,,,,,
7605,7.833571,16,,,,,,
7606,433.075331,15,,,,,,
7607,45.82108,16,,,,,,
7608,2724.169852,8,,,,,,
7609,83.030075,13,,,,,,
7610,1008.494418,0,,,,,,
7611,1688.247199,4,,,,,,
7612,608.300379,12,,,,,,
7613,211.865308,17,,,,,,
7614,454.181676,15,,,,,,
7615,2646.022772,8,,,,,,
7616,332.697638,5,,,,,,
7617,489.488586,15,,,,,,
7618,312.197634,5,,,,,,
7619,205.421413,17,,,,,,
7620,3300.406797,1,,,,,,
7621,5471.186593,10,,,,,,
7622,685.063917,12,,,,,,
7623,467.439275,15,,,,,,
7624,722.404832,12,,,,,,
7625,16.976117,16,,,,,,
7626,275.240429,17,,,,,,
7627,666.247487,12,,,,,,
7628,20.594739,16,,,,,,
7629,300.012533,5,,,,,,
7630,45.905486,16,,,,,,
7631,3377.632916,3,,,,,,
7632,25.407311,16,,,,,,
7633,504.127471,15,,,,,,
7634,2270.623981,18,,,,,,
7635,2230.689402,18,,,,,,
7636,30.217276,16,,,,,,
7637,2741.024256,8,,,,,,
7638,124.58001,13,,,,,,
7639,1.695294,16,,,,,,
7640,349.788099,5,,,,,,
7641,16.388956,16,,,,,,
7642,1551.842759,19,,,,,,
7643,0.407093,16,,,,,,
7644,68.045739,13,,,,,,
7645,7081.171387,17,,,,,,
7646,211.35235,17,,,,,,
7647,1.533981,16,,,,,,
7648,827.00042,11,,,,,,
7649,3495.735827,3,,,,,,
7650,1571.218695,19,,,,,,
7651,180.238427,17,,,,,,
7652,21.87058,16,,,,,,
7653,20.599719,16,,,,,,
7654,1979.782537,14,,,,,,
7655,208.581872,17,,,,,,
7656,2041.527181,14,,,,,,
7657,786.158276,11,,,,,,
7658,3.019634,16,,,,,,
7659,31.552814,16,,,,,,
7660,37.550351,16,,,,,,
7661,717.764625,12,,,,,,
7662,95.08385,13,,,,,,
7663,2.911999,16,,,,,,
7664,0.570113,16,,,,,,
7665,143.50998,13,,,,,,
7666,1587.706693,19,,,,,,
7667,2246.21264,18,,,,,,
7668,3395.090243,3,,,,,,
7669,16.834929,16,,,,,,
7670,1205.235951,6,,,,,,
7671,1354.623473,7,,,,,,
7672,1923.696463,14,,,,,,
7673,0,16,,,,,,
7674,1610.489628,19,,,,,,
7675,448.426181,15,,,,,,
7676,2455.423773,2,,,,,,
7677,1237.897608,6,,,,,,
7678,1.344661,16,,,,,,
7679,1592.017292,19,,,,,,
7680,264.103675,17,,,,,,
7681,1096.517209,0,,,,,,
7682,1099.221912,0,,,,,,
7683,1775.884148,4,,,,,,
7684,6482.798242,3,,,,,,
7685,3015.25965,1,,,,,,
7686,2722.532415,8,,,,,,
7687,33.585586,16,,,,,,
7688,4486.637152,9,,,,,,
7689,162.580388,17,,,,,,
7690,50.926002,16,,,,,,
7691,16.727286,16,,,,,,
7692,706.182752,12,,,,,,
7693,2272.494247,18,,,,,,
7694,23.981951,16,,,,,,
7695,987.102704,0,,,,,,
7696,267.908144,17,,,,,,
7697,25.474414,16,,,,,,
7698,130.678469,13,,,,,,
7699,465.86405,15,,,,,,
7700,56.748977,16,,,,,,
7701,8.415931,16,,,,,,
7702,64.937308,16,,,,,,
7703,821.011673,11,,,,,,
7704,50.004286,16,,,,,,
7705,898.429424,11,,,,,,
7706,3179.056936,1,,,,,,
7707,1322.64748,7,,,,,,
7708,12.472571,16,,,,,,
7709,1364.897308,7,,,,,,
7710,2572.293007,2,,,,,,
7711,416.729679,5,,,,,,
7712,508.164075,15,,,,,,
7713,6.525943,16,,,,,,
7714,376.997522,5,,,,,,
7715,134.299115,13,,,,,,
7716,3.483716,16,,,,,,
7717,1579.595049,19,,,,,,
7718,1520.956418,19,,,,,,
7719,664.911581,12,,,,,,
7720,483.422715,15,,,,,,
7721,179.825945,17,,,,,,
7722,314.417629,5,,,,,,
7723,427.642111,15,,,,,,
7724,1120.08097,6,,,,,,
7725,772.338967,11,,,,,,
7726,864.410501,11,,,,,,
7727,65.915182,16,,,,,,
7728,518.894713,15,,,,,,
7729,1006.592714,0,,,,,,
7730,89.513525,13,,,,,,
7731,448.808529,15,,,,,,
7732,1845.623354,14,,,,,,
7733,4.326857,16,,,,,,
7734,124.292939,13,,,,,,
7735,18.180646,16,,,,,,
7736,1623.723148,19,,,,,,
7737,1502.000147,19,,,,,,
7738,106.894095,13,,,,,,
7739,865.161494,11,,,,,,
7740,1.199105,16,,,,,,
7741,342.76107,5,,,,,,
7742,153.027262,13,,,,,,
7743,1295.87959,7,,,,,,
7744,360.671491,5,,,,,,
7745,2.571837,16,,,,,,
7746,2202.376446,18,,,,,,
7747,82.470475,13,,,,,,
7748,1109.84819,6,,,,,,
7749,116.343256,13,,,,,,
7750,482.671967,15,,,,,,
7751,3332.460521,1,,,,,,
7752,13.353513,16,,,,,,
7753,1648.217916,4,,,,,,
7754,61.763018,16,,,,,,
7755,722.855351,12,,,,,,
7756,1836.565272,4,,,,,,
7757,4.115287,16,,,,,,
7758,36.898142,16,,,,,,
7759,1366.778251,7,,,,,,
7760,771.773362,11,,,,,,
7761,2134.176153,18,,,,,,
7762,9.113909,16,,,,,,
7763,845.815387,11,,,,,,
7764,10856.48301,1,,,,,,
7765,352.58799,5,,,,,,
7766,438.4161,15,,,,,,
7767,1348.085189,7,,,,,,
7768,219.885039,17,,,,,,
7769,22.35378,16,,,,,,
7770,25.201833,16,,,,,,
7771,4617.891585,9,,,,,,
7772,1757.439933,4,,,,,,
7773,1064.473728,0,,,,,,
7774,1420.656377,7,,,,,,
7775,862.413024,11,,,,,,
7776,1061.570865,0,,,,,,
7777,2.422926,16,,,,,,
7778,0,16,,,,,,
7779,1746.714825,4,,,,,,
7780,52.278293,16,,,,,,
7781,4.448015,16,,,,,,
7782,858.880154,11,,,,,,
7783,1034.332765,0,,,,,,
7784,68.156278,13,,,,,,
7785,3919.394766,10,,,,,,
7786,2339.4425,18,,,,,,
7787,0,16,,,,,,
7788,91.478145,13,,,,,,
7789,58.603273,16,,,,,,
7790,38.475299,16,,,,,,
7791,477.903003,15,,,,,,
7792,1291.394861,7,,,,,,
7793,54.713751,16,,,,,,
7794,223.281483,17,,,,,,
7795,1641.801417,4,,,,,,
7796,107.271213,13,,,,,,
7797,99.040178,13,,,,,,
7798,972.604156,0,,,,,,
7799,357.593551,5,,,,,,
7800,15.922218,16,,,,,,
7801,53.090328,16,,,,,,
7802,827.66215,11,,,,,,
7803,615.726189,12,,,,,,
7804,94.277559,13,,,,,,
7805,1219.044349,6,,,,,,
7806,16.707289,16,,,,,,
7807,1361.203619,7,,,,,,
7808,2194.238291,18,,,,,,
7809,445.146763,15,,,,,,
7810,32.726042,16,,,,,,
7811,2896.14848,8,,,,,,
7812,1630.431093,19,,,,,,
7813,1847.085007,14,,,,,,
7814,779.577168,11,,,,,,
7815,76.631162,13,,,,,,
7816,532.738123,15,,,,,,
7817,1060.630483,0,,,,,,
7818,840.144184,11,,,,,,
7819,377.723728,5,,,,,,
7820,84.442485,13,,,,,,
7821,1145.052414,6,,,,,,
7822,1109.606747,6,,,,,,
7823,8.68618,16,,,,,,
7824,463.59969,15,,,,,,
7825,100.418706,13,,,,,,
7826,1095.984736,0,,,,,,
7827,342.742855,5,,,,,,
7828,645.406005,12,,,,,,
7829,123.456942,13,,,,,,
7830,1492.606493,19,,,,,,
7831,0,16,,,,,,
7832,230.565492,17,,,,,,
7833,144.555083,13,,,,,,
7834,0,16,,,,,,
7835,968.188634,0,,,,,,
7836,464.578589,15,,,,,,
7837,1659.190866,4,,,,,,
7838,2936.43825,8,,,,,,
7839,2743.766025,8,,,,,,
7840,2900.907214,8,,,,,,
7841,785.704401,11,,,,,,
7842,884.175745,11,,,,,,
7843,618.966003,12,,,,,,
7844,6.682815,16,,,,,,
7845,665.623904,12,,,,,,
7846,130.890211,13,,,,,,
7847,2030.838228,14,,,,,,
7848,411.362969,5,,,,,,
7849,1091.973832,0,,,,,,
7850,77.32592,13,,,,,,
7851,1131.503917,6,,,,,,
7852,1723.887407,4,,,,,,
7853,19.01482,16,,,,,,
7854,1337.287314,7,,,,,,
7855,26.531265,16,,,,,,
7856,955.588927,0,,,,,,
7857,903.04158,11,,,,,,
7858,218.004416,17,,,,,,
7859,328.943655,5,,,,,,
7860,607.880635,12,,,,,,
7861,589.8109,12,,,,,,
7862,107.48717,13,,,,,,
7863,4749.435135,9,,,,,,
7864,14.097101,16,,,,,,
7865,11.332157,16,,,,,,
7866,13.648487,16,,,,,,
7867,1086.853086,0,,,,,,
7868,109.794839,13,,,,,,
7869,183.28584,17,,,,,,
7870,5262.745812,3,,,,,,
7871,2925.584749,8,,,,,,
7872,1075.827234,0,,,,,,
7873,182.514528,17,,,,,,
7874,1354.155365,7,,,,,,
7875,666.010085,12,,,,,,
7876,0,16,,,,,,
7877,2912.281553,8,,,,,,
7878,17.832004,16,,,,,,
7879,1381.080028,7,,,,,,
7880,1009.483517,0,,,,,,
7881,465.003141,15,,,,,,
7882,1735.597569,4,,,,,,
7883,202.681879,17,,,,,,
7884,1544.621765,19,,,,,,
7885,733.760958,12,,,,,,
7886,88.570138,13,,,,,,
7887,271.05166,17,,,,,,
7888,1113.396708,6,,,,,,
7889,144.621301,13,,,,,,
7890,191.333253,17,,,,,,
7891,1334.012141,7,,,,,,
7892,25.192974,16,,,,,,
7893,0.19009,16,,,,,,
7894,1731.623546,4,,,,,,
7895,77.321718,13,,,,,,
7896,134.961317,13,,,,,,
7897,1017.982199,0,,,,,,
7898,981.10306,0,,,,,,
7899,802.87844,11,,,,,,
7900,1712.340703,4,,,,,,
7901,3178.011925,1,,,,,,
7902,670.177406,12,,,,,,
7903,257.564141,17,,,,,,
7904,2091.582046,18,,,,,,
7905,80.545433,13,,,,,,
7906,8.404256,16,,,,,,
7907,212.862735,17,,,,,,
7908,3.164023,16,,,,,,
7909,405.194627,5,,,,,,
7910,69.190177,13,,,,,,
7911,530.574252,15,,,,,,
7912,56.215217,16,,,,,,
7913,4444.817182,9,,,,,,
7914,1075.185409,0,,,,,,
7915,20.639295,16,,,,,,
7916,29.129725,16,,,,,,
7917,205.123089,17,,,,,,
7918,939.989584,11,,,,,,
7919,0,16,,,,,,
7920,862.276499,11,,,,,,
7921,184.212569,17,,,,,,
7922,1381.084668,7,,,,,,
7923,216.64893,17,,,,,,
7924,3322.674158,1,,,,,,
7925,33.384649,16,,,,,,
7926,188.132508,17,,,,,,
7927,0.533581,16,,,,,,
7928,84.830501,13,,,,,,
7929,94.116597,13,,,,,,
7930,490.16004,15,,,,,,
7931,1020.535366,0,,,,,,
7932,1137.469948,6,,,,,,
7933,0,16,,,,,,
7934,42.375573,16,,,,,,
7935,30.044075,16,,,,,,
7936,1333.252963,7,,,,,,
7937,973.039129,0,,,,,,
7938,41.550285,16,,,,,,
7939,23.407282,16,,,,,,
7940,413.936244,5,,,,,,
7941,613.893503,12,,,,,,
7942,1369.504264,7,,,,,,
7943,49.682373,16,,,,,,
7944,60.37904,16,,,,,,
7945,468.256151,15,,,,,,
7946,12.642164,16,,,,,,
7947,35.074422,16,,,,,,
7948,1410.226871,7,,,,,,
7949,17.838173,16,,,,,,
7950,81.364936,13,,,,,,
7951,888.101401,11,,,,,,
7952,3.744789,16,,,,,,
7953,401.822565,5,,,,,,
7954,14.017311,16,,,,,,
7955,54.58197,16,,,,,,
7956,15.523256,16,,,,,,
7957,1950.482518,14,,,,,,
7958,1747.492429,4,,,,,,
7959,40.762516,16,,,,,,
7960,1039.267052,0,,,,,,
7961,0,16,,,,,,
7962,13318.65912,3,,,,,,
7963,5658.938986,1,,,,,,
7964,341.901741,5,,,,,,
7965,85.095626,13,,,,,,
7966,933.05808,11,,,,,,
7967,9.252573,16,,,,,,
7968,100.403989,13,,,,,,
7969,77.866345,13,,,,,,
7970,991.097892,0,,,,,,
7971,6.692421,16,,,,,,
7972,22.161656,16,,,,,,
7973,15.281665,16,,,,,,
7974,30.88047,16,,,,,,
7975,151.467852,13,,,,,,
7976,14.471941,16,,,,,,
7977,17.734657,16,,,,,,
7978,1.931162,16,,,,,,
7979,922.615452,11,,,,,,
7980,822.579064,11,,,,,,
7981,233.755366,17,,,,,,
7982,1216.704733,6,,,,,,
7983,15.587005,16,,,,,,
7984,691.466157,12,,,,,,
7985,1200.937942,6,,,,,,
7986,36.85818,16,,,,,,
7987,3542.074874,3,,,,,,
7988,38.864992,16,,,,,,
7989,0,16,,,,,,
7990,27.254213,16,,,,,,
7991,2687.82033,8,,,,,,
7992,16.024822,16,,,,,,
7993,52.806957,16,,,,,,
7994,110.983174,13,,,,,,
7995,1969.737768,14,,,,,,
7996,187.536914,17,,,,,,
7997,834.642993,11,,,,,,
7998,613.814108,12,,,,,,
7999,3076.422342,1,,,,,,
8000,0.147275,16,,,,,,
8001,33.078633,16,,,,,,
8002,413.091214,5,,,,,,
8003,5.416921,16,,,,,,
8004,35.120942,16,,,,,,
8005,196.626598,17,,,,,,
8006,1256.81927,6,,,,,,
8007,251.144969,17,,,,,,
8008,1718.885963,4,,,,,,
8009,891.332656,11,,,,,,
8010,31.812848,16,,,,,,
8011,120.632505,13,,,,,,
8012,2162.267501,18,,,,,,
8013,15.740657,16,,,,,,
8014,0.004816,16,,,,,,
8015,449.733124,15,,,,,,
8016,130.545845,13,,,,,,
8017,2.117128,16,,,,,,
8018,1125.306541,6,,,,,,
8019,1377.40225,7,,,,,,
8020,59.020085,16,,,,,,
8021,337.269567,5,,,,,,
8022,15.978538,16,,,,,,
8023,0,16,,,,,,
8024,372.14586,5,,,,,,
8025,130.484418,13,,,,,,
8026,5134.553859,14,,,,,,
8027,944.346242,0,,,,,,
8028,1367.284172,7,,,,,,
8029,1418.899282,7,,,,,,
8030,390.077505,5,,,,,,
8031,0,16,,,,,,
8032,17.765052,16,,,,,,
8033,81.170395,13,,,,,,
8034,1378.110585,7,,,,,,
8035,110.428278,13,,,,,,
8036,435.490797,15,,,,,,
8037,676.771001,12,,,,,,
8038,1278.279881,7,,,,,,
8039,111.539712,13,,,,,,
8040,13.61768,16,,,,,,
8041,2935.397877,8,,,,,,
8042,32.029579,16,,,,,,
8043,11.720573,16,,,,,,
8044,73.064932,13,,,,,,
8045,262.528147,17,,,,,,
8046,2731.663846,8,,,,,,
8047,1004.441314,0,,,,,,
8048,160.347859,13,,,,,,
8049,772.008306,11,,,,,,
8050,0,16,,,,,,
8051,1601.393425,19,,,,,,
8052,3342.878215,1,,,,,,
8053,1321.645967,7,,,,,,
8054,1079.462513,0,,,,,,
8055,1917.89573,14,,,,,,
8056,870.802164,11,,,,,,
8057,224.795583,17,,,,,,
8058,8.80954,16,,,,,,
8059,42.522715,16,,,,,,
8060,568.690902,15,,,,,,
8061,101.98974,13,,,,,,
8062,617.496041,12,,,,,,
8063,118.918332,13,,,,,,
8064,933.928303,11,,,,,,
8065,1743.826099,4,,,,,,
8066,2.140583,16,,,,,,
8067,18.973831,16,,,,,,
8068,7.554365,16,,,,,,
8069,1001.435526,0,,,,,,
8070,651.55986,12,,,,,,
8071,97.299991,13,,,,,,
8072,425.848048,15,,,,,,
8073,248.626137,17,,,,,,
8074,2046.306856,14,,,,,,
8075,341.73986,5,,,,,,
8076,2064.106212,14,,,,,,
8077,1127.633173,6,,,,,,
8078,135.119023,13,,,,,,
8079,1043.025044,0,,,,,,
8080,512.915157,15,,,,,,
8081,33.100875,16,,,,,,
8082,2676.253141,8,,,,,,
8083,0,16,,,,,,
8084,213.434094,17,,,,,,
8085,1988.595057,14,,,,,,
8086,957.289879,0,,,,,,
8087,19.303914,16,,,,,,
8088,1377.230621,7,,,,,,
8089,2784.030599,8,,,,,,
8090,4.076145,16,,,,,,
8091,37.983045,16,,,,,,
8092,0,16,,,,,,
8093,5.020473,16,,,,,,
8094,227.141183,17,,,,,,
8095,3572.844689,3,,,,,,
8096,1179.159897,6,,,,,,
8097,39.930624,16,,,,,,
8098,1141.905542,6,,,,,,
8099,777.739839,11,,,,,,
8100,20.890606,16,,,,,,
8101,2934.090889,8,,,,,,
8102,1245.654818,6,,,,,,
8103,32.369733,16,,,,,,
8104,1.846916,16,,,,,,
8105,392.896462,5,,,,,,
8106,641.317325,12,,,,,,
8107,40.977812,16,,,,,,
8108,121.446047,13,,,,,,
8109,16.176672,16,,,,,,
8110,259.217679,17,,,,,,
8111,1355.979715,7,,,,,,
8112,10.266994,16,,,,,,
8113,134.62028,13,,,,,,
8114,14.773807,16,,,,,,
8115,23.692271,16,,,,,,
8116,23.126579,16,,,,,,
8117,888.406678,11,,,,,,
8118,779.549673,11,,,,,,
8119,3278.982195,1,,,,,,
8120,1356.785114,7,,,,,,
8121,1301.813081,7,,,,,,
8122,1857.961278,14,,,,,,
8123,131.290079,13,,,,,,
8124,916.749476,11,,,,,,
8125,59.831187,16,,,,,,
8126,12.65849,16,,,,,,
8127,1726.035224,4,,,,,,
8128,1430.681807,7,,,,,,
8129,38.915874,16,,,,,,
8130,955.184754,0,,,,,,
8131,1723.733705,4,,,,,,
8132,54.27007,16,,,,,,
8133,945.793928,0,,,,,,
8134,135.843015,13,,,,,,
8135,930.65642,11,,,,,,
8136,21.181957,16,,,,,,
8137,31.997904,16,,,,,,
8138,1255.20988,6,,,,,,
8139,1673.480135,4,,,,,,
8140,3399.279094,3,,,,,,
8141,1411.096444,7,,,,,,
8142,226.306461,17,,,,,,
8143,1179.613243,6,,,,,,
8144,43.405954,16,,,,,,
8145,1671.319193,4,,,,,,
8146,1193.342587,6,,,,,,
8147,2483.739581,2,,,,,,
8148,1980.103629,14,,,,,,
8149,2000.759048,14,,,,,,
8150,2495.25505,2,,,,,,
8151,7215.19576,3,,,,,,
8152,8.087225,16,,,,,,
8153,31.083023,16,,,,,,
8154,1276.491537,7,,,,,,
8155,184.57666,17,,,,,,
8156,5.606423,16,,,,,,
8157,6.260598,16,,,,,,
8158,2.668569,16,,,,,,
8159,135.357366,13,,,,,,
8160,520.075249,15,,,,,,
8161,1036.242361,0,,,,,,
8162,1095.180685,0,,,,,,
8163,995.323626,0,,,,,,
8164,472.691037,15,,,,,,
8165,1111.110344,6,,,,,,
8166,221.116228,17,,,,,,
8167,387.162964,5,,,,,,
8168,169.820745,17,,,,,,
8169,0,16,,,,,,
8170,46.996535,16,,,,,,
8171,2006.452959,14,,,,,,
8172,14.428951,16,,,,,,
8173,8.844399,16,,,,,,
8174,189.499535,17,,,,,,
8175,117.061924,13,,,,,,
8176,42.055305,16,,,,,,
8177,266.51948,17,,,,,,
8178,41.386295,16,,,,,,
8179,147.14671,13,,,,,,
8180,763.228081,12,,,,,,
8181,1606.875936,19,,,,,,
8182,168.600813,17,,,,,,
8183,1333.899916,7,,,,,,
8184,41.624195,16,,,,,,
8185,1021.334556,0,,,,,,
8186,1047.173202,0,,,,,,
8187,1829.837678,4,,,,,,
8188,772.647723,11,,,,,,
8189,114.297852,13,,,,,,
8190,12.039155,16,,,,,,
8191,0,16,,,,,,
8192,785.198515,11,,,,,,
8193,1056.98996,0,,,,,,
8194,0.437285,16,,,,,,
8195,737.775044,12,,,,,,
8196,219.749851,17,,,,,,
8197,1135.540743,6,,,,,,
8198,247.142072,17,,,,,,
8199,1140.673705,6,,,,,,
8200,2692.11891,8,,,,,,
8201,19.296018,16,,,,,,
8202,22.061664,16,,,,,,
8203,411.062591,5,,,,,,
8204,1990.482788,14,,,,,,
8205,171.402357,17,,,,,,
8206,974.749857,0,,,,,,
8207,1437.545676,7,,,,,,
8208,492.947466,15,,,,,,
8209,758.118109,12,,,,,,
8210,482.028341,15,,,,,,
8211,419.22185,5,,,,,,
8212,0.228572,16,,,,,,
8213,57.116811,16,,,,,,
8214,61.21162,16,,,,,,
8215,4436.557694,9,,,,,,
8216,798.746133,11,,,,,,
8217,5658.669875,8,,,,,,
8218,1105.179825,6,,,,,,
8219,20.595501,16,,,,,,
8220,435.518068,15,,,,,,
8221,11.391553,16,,,,,,
8222,1058.726643,0,,,,,,
8223,2732.732417,8,,,,,,
8224,21.999733,16,,,,,,
8225,176.991674,17,,,,,,
8226,12.108421,16,,,,,,
8227,3553.326258,3,,,,,,
8228,51.08934,16,,,,,,
8229,161.926545,13,,,,,,
8230,8.248278,16,,,,,,
8231,514.17242,15,,,,,,
8232,404.316166,5,,,,,,
8233,64.472043,16,,,,,,
8234,61.628782,16,,,,,,
8235,535.927055,15,,,,,,
8236,691.181508,12,,,,,,
8237,2144.040539,18,,,,,,
8238,155.29619,13,,,,,,
8239,536.425055,15,,,,,,
8240,3838.460036,10,,,,,,
8241,20.12252,16,,,,,,
8242,876.69029,11,,,,,,
8243,792.349098,11,,,,,,
8244,12.090835,16,,,,,,
8245,56.13816,16,,,,,,
8246,43.438252,16,,,,,,
8247,59.702526,16,,,,,,
8248,94.604491,13,,,,,,
8249,22.427861,16,,,,,,
8250,386.6865,5,,,,,,
8251,2149.205166,18,,,,,,
8252,64.995822,16,,,,,,
8253,190.570683,17,,,,,,
8254,970.598275,0,,,,,,
8255,24.992059,16,,,,,,
8256,383.965702,5,,,,,,
8257,1004.937342,0,,,,,,
8258,3748.676835,3,,,,,,
8259,331.110003,5,,,,,,
8260,2.936186,16,,,,,,
8261,104.693836,13,,,,,,
8262,31.072032,16,,,,,,
8263,109.009133,13,,,,,,
8264,385.845093,5,,,,,,
8265,1209.031561,6,,,,,,
8266,2837.962185,8,,,,,,
8267,1929.069939,14,,,,,,
8268,324.479364,5,,,,,,
8269,597.184048,12,,,,,,
8270,468.022403,15,,,,,,
8271,223.820349,17,,,,,,
8272,2757.097566,8,,,,,,
8273,44.540733,16,,,,,,
8274,1410.909779,7,,,,,,
8275,219.709329,17,,,,,,
8276,2075.870968,18,,,,,,
8277,84.988845,13,,,,,,
8278,48.487138,16,,,,,,
8279,1228.217369,6,,,,,,
8280,1174.249291,6,,,,,,
8281,991.11995,0,,,,,,
8282,1142.302592,6,,,,,,
8283,1056.794852,0,,,,,,
8284,4302.771935,10,,,,,,
8285,279.811953,17,,,,,,
8286,54.598322,16,,,,,,
8287,2323.50306,18,,,,,,
8288,997.781043,0,,,,,,
8289,96.698289,13,,,,,,
8290,39.02645,16,,,,,,
8291,71.98176,13,,,,,,
8292,2537.341739,2,,,,,,
8293,14.665071,16,,,,,,
8294,66.0478,16,,,,,,
8295,190.096469,17,,,,,,
8296,3380.523396,3,,,,,,
8297,229.272651,17,,,,,,
8298,2473.175598,2,,,,,,
8299,26.625558,16,,,,,,
8300,19.161629,16,,,,,,
8301,2271.907354,18,,,,,,
8302,1973.025342,14,,,,,,
8303,29.040058,16,,,,,,
8304,935.042217,11,,,,,,
8305,863.821682,11,,,,,,
8306,2128.836017,18,,,,,,
8307,1299.027426,7,,,,,,
8308,2066.764509,14,,,,,,
8309,6008.914524,10,,,,,,
8310,1420.676352,7,,,,,,
8311,1304.669711,7,,,,,,
8312,42.204276,16,,,,,,
8313,420.348086,5,,,,,,
8314,636.560481,12,,,,,,
8315,2648.244646,8,,,,,,
8316,174.909754,17,,,,,,
8317,1016.52185,0,,,,,,
8318,2080.12257,18,,,,,,
8319,289.220297,5,,,,,,
8320,1079.106678,0,,,,,,
8321,7.258112,16,,,,,,
8322,403.311321,5,,,,,,
8323,15.410246,16,,,,,,
8324,1094.961929,0,,,,,,
8325,254.260019,17,,,,,,
8326,110.474358,13,,,,,,
8327,17.699123,16,,,,,,
8328,77.097563,13,,,,,,
8329,0,16,,,,,,
8330,777.210275,11,,,,,,
8331,25.840196,16,,,,,,
8332,150.897044,13,,,,,,
8333,192.25979,17,,,,,,
8334,11.115883,16,,,,,,
8335,801.688726,11,,,,,,
8336,105.333584,13,,,,,,
8337,32.944835,16,,,,,,
8338,192.766707,17,,,,,,
8339,53.684439,16,,,,,,
8340,229.752417,17,,,,,,
8341,184.007838,17,,,,,,
8342,626.342256,12,,,,,,
8343,4.602365,16,,,,,,
8344,438.94049,15,,,,,,
8345,5.902257,16,,,,,,
8346,1226.820889,6,,,,,,
8347,485.236136,15,,,,,,
8348,50.445122,16,,,,,,
8349,1551.331695,19,,,,,,
8350,1158.905046,6,,,,,,
8351,26.143768,16,,,,,,
8352,572.838755,15,,,,,,
8353,993.453968,0,,,,,,
8354,880.18183,11,,,,,,
8355,252.359096,17,,,,,,
8356,321.606195,5,,,,,,
8357,215.295527,17,,,,,,
8358,1222.080889,6,,,,,,
8359,1678.5937,4,,,,,,
8360,654.849672,12,,,,,,
8361,21.462595,16,,,,,,
8362,1931.8739,14,,,,,,
8363,142.637508,13,,,,,,
8364,10.400883,16,,,,,,
8365,3857.56223,10,,,,,,
8366,1173.880289,6,,,,,,
8367,111.098444,13,,,,,,
8368,114.007097,13,,,,,,
8369,23.167831,16,,,,,,
8370,40.764223,16,,,,,,
8371,2579.635387,2,,,,,,
8372,24.057927,16,,,,,,
8373,391.07025,5,,,,,,
8374,1087.427214,0,,,,,,
8375,306.462394,5,,,,,,
8376,6.995368,16,,,,,,
8377,412.149369,5,,,,,,
8378,92.887247,13,,,,,,
8379,170.33501,17,,,,,,
8380,389.869208,5,,,,,,
8381,41.479055,16,,,,,,
8382,13.962944,16,,,,,,
8383,61.15435,16,,,,,,
8384,5.644904,16,,,,,,
8385,115.310676,13,,,,,,
8386,26.354114,16,,,,,,
8387,200.907701,17,,,,,,
8388,213.233979,17,,,,,,
8389,361.67015,5,,,,,,
8390,64.907748,16,,,,,,
8391,940.351166,11,,,,,,
8392,383.449462,5,,,,,,
8393,2.660671,16,,,,,,
8394,80.707136,13,,,,,,
8395,4743.748932,9,,,,,,
8396,882.58129,11,,,,,,
8397,1060.010246,0,,,,,,
8398,1062.081424,0,,,,,,
8399,803.55907,11,,,,,,
8400,0.401279,16,,,,,,
8401,55.59749,16,,,,,,
8402,1355.437063,7,,,,,,
8403,7.85361,16,,,,,,
8404,0,16,,,,,,
8405,6.484008,16,,,,,,
8406,1157.568538,6,,,,,,
8407,91.669248,13,,,,,,
8408,304.309784,5,,,,,,
8409,460.331646,15,,,,,,
8410,789.814537,11,,,,,,
8411,5934.610587,1,,,,,,
8412,18.908241,16,,,,,,
8413,32.092521,16,,,,,,
8414,87.189044,13,,,,,,
8415,527.528311,15,,,,,,
8416,9.712731,16,,,,,,
8417,1029.713408,0,,,,,,
8418,458.26631,15,,,,,,
8419,510.339352,15,,,,,,
8420,121.385695,13,,,,,,
8421,1163.222817,6,,,,,,
8422,3911.628474,10,,,,,,
8423,400.554448,5,,,,,,
8424,361.725724,5,,,,,,
8425,495.16253,15,,,,,,
8426,22.493402,16,,,,,,
8427,1.707488,16,,,,,,
8428,640.510192,12,,,,,,
8429,28.697141,16,,,,,,
8430,123.822604,13,,,,,,
8431,2.850024,16,,,,,,
8432,202.968428,17,,,,,,
8433,8.905649,16,,,,,,
8434,161.754889,13,,,,,,
8435,139.396168,13,,,,,,
8436,3673.371108,3,,,,,,
8437,383.881717,5,,,,,,
8438,5484.339435,8,,,,,,
8439,318.805232,5,,,,,,
8440,726.323657,12,,,,,,
8441,43.865582,16,,,,,,
8442,5.140599,16,,,,,,
8443,95.802358,13,,,,,,
8444,5.629313,16,,,,,,
8445,306.688361,5,,,,,,
8446,2373.686499,2,,,,,,
8447,231.422388,17,,,,,,
8448,105.182503,13,,,,,,
8449,9.996627,16,,,,,,
8450,1237.423459,6,,,,,,
8451,2373.308268,2,,,,,,
8452,363.443477,5,,,,,,
8453,2139.442272,18,,,,,,
8454,248.740266,17,,,,,,
8455,634.759794,12,,,,,,
8456,1093.522518,0,,,,,,
8457,4572.797303,9,,,,,,
8458,320.360709,5,,,,,,
